asin,name,height,width,length,weight,quantity
B004T18O3G,"Now Designs 17-Inch Flameguard Oven Mitts, Black, Set of 2",1.699999998266,6.699999993166,15.699999983986,0.0220460011860748,2
B004TMGZ9K,Disgaea 4: A Promise Unforgotten - Playstation 3,0.59842519624,5.29921259302,6.70078739474,0.250004205108,1
B004U5615E,Generic AC Power 100-127V AC Adapter For Xbox 360 Slim,3.699999996226,3.899999996022,8.799999991024002,1.4,1
B004UMM0WK,"ZuPreem 230357 Natural Large Bird Food, 3-Pound",5.599999994287999,7.399999992452001,9.199999990616,3.15,1
B004V6QP6M,Portable Electric Air Pump for Inflatables - 120 Volt Ac Quick-fill Design with Three Nozzles,4.099999995818,4.699999995206,5.199999994696,1.2,1
B004V96CLC,CollectA Small Tortoiseshell Figure,0.599999999388,2.299999997654,3.199999996736,0.0220460011860748,1
B004VTG6H2,Hayward SPX0410BA Handle and Piston Assembly Replacement for Hayward Slide Valve Assembly,0.99999999898,2.699999997246,17.199999982456,0.85,1
B004XAD442,"SeaSense Double Braid Nylon Dockline (3/8-Inch X 20-Foot, Blue",2.249999997705,3.99999999592,9.299999990514,0.89,2
B004XIUT10,"Zig 0.45mm Memory System Tip Millennium Marker, Pure Black",0.399999999592,0.399999999592,5.299999994594,0.05,6
B004XJANZ6,Ohio Wholesale Entering Flip Flop Zone Tin Sign,0.199999999796,10.99999998878,15.99999998368,0.8,6
B004XWKZTW,RDX Cowhide Leather Boxing Hook and Jab Pads MMA Strike Shield Thai Kick Focus Punching Mitts Target Training,7.099999992758,7.299999992554,10.599999989188,1.7,1
B004Y3N1GO,Dell Precision M4500 Notebook / Laptop Battery 7800mAh (High capacity replacement),1.799999998164,4.299999995614,9.899999989902,1.05,4
B004YK5TNK,"Kruuse Buster Food Cube Feeder, Lime",5.0393700736,5.0393700736,5.2755905458,0.6613800355822459,1
B0050SW2NA,LittleBigPlanet - PlayStation Vita,0.4724409444,4.0944881848,5.2755905458,0.0881840047442994,3
B0050Z27KG,"Suncatcher - Axicon Rainbow Window - Includes Bonus ""Rainbow on Board"" Sun Catcher",0.899999999082,7.699999992146,11.299999988474,0.5,2
B0052AIJT2,"Spring Valley - Fenugreek 610 mg, 100 Capsules",2.399999997552,2.399999997552,3.899999996022,0.2499999997903523,2
B0052FXXPW,Hamilton Beach 25409 Quesadilla Maker,5.5905511754,12.3622047118,14.0944881746,4.629707502,1
B00531EXCC,"Penn 5000 Fierce Spinning Fishing Reel, Left/Right",3.99999999592,7.99999999184,8.699999991126,1.2499999999999998,1
B0053OQO9O,"Totally Bamboo Drawer Organizer, 3-Inch by 12-Inch",2.49999999745,2.899999997042,11.99999998776,0.4,1
B0053T78A8,HP Compaq Presario CQ62-219WM Laptop Battery - Premium Bavvo® 6-cell Li-ion Battery,1.699999998266,3.699999996226,9.599999990208,0.9,1
B0054P49YE,"Duck Brand 240180 Clean Release Painter's Tape, 0.94 Inches by 60 Yards, Blue, 3-Pack of Rolls",2.7999999971439995,4.699999995206,4.799999995104,1.05,1
B0055BZ37O,"CloSYS Fluoride Free Toothpaste, 3.4 Ounce",1.3999999985719995,1.799999998164,5.599999994287999,0.05,2
B0055O1ZF0,Loyalty and Respect (Marvel Spider - Man & Friends),0.68110236151,6.35826771005,7.92913385018,0.68,2
B0056APFTK,Standard Process Cholacol II 90 T,1.899999998062,1.99999999796,3.299999996634,0.2,2
B0056JHX7S,NaturVet 90 Count Hip Flex Level 3 Joint Care Tablets for Pets,3.199999996736,3.299999996634,6.49999999337,0.85,1
B0058ER9UC,"TRU-SPEC 1282005 Tactical Response Uniform Shirt, Polyester Cotton Rip-Stop, Large Regular, Navy",3.599999996328,11.299999988474,16.99999998266,1.2999999989098323,2
B0058JQ71E,aFe Filters 28-10303 Pre Filter Filter Wrap,1.799999998164,4.199999995716,7.899999991942001,0.2,2
B00597CQHE,"100pcs 4"" Metallic Gold Twist Ties",0.199999999796,2.299999997654,4.099999995818,0.0220460011860748,2
B005CK86XQ,"Ultimate EFA Plus by Youngevity, 90 soft gels",1.599999998368,2.49999999745,5.099999994798,0.3499999999999999,2
B005D4T9UA,Sarah Peyton Cordless Fountain,6.399999993472,6.399999993472,8.099999991737999,1.95,2
B005DS5NG0,Bright Jumbo Easter Eggs (12 Pack) - Easter & Party Favors,1.99999999796,3.699999996226,7.299999992554,0.2,2
B005EOB8WG,"XSPC G1/4"" to G1/4"" Bulkhead (Black Chrome)",1.0999999988780005,2.1999999977560005,2.49999999745,0.05,1
B005G2RY6U,Buyers Products CC400 Conduit Carrier,5.49999999439,6.649999993217,6.8499999930129984,4.24999999643599,3
B005H3GXOM,"New Balance Insoles IAS3720 Stability Insole,12 US Mens",1.699999998266,4.399999995512001,14.199999985516,0.4000000000000001,1
B005H3PG4U,"Westcott Kids Finger Groove Eraser, Pack of 4 (14390-013)",0.299999999694,2.399999997552,2.7999999971439995,0.0220460011860748,2
B005H4I6SC,"WITZ Waterproof Passport Locker, Black",1.6535433054,4.9212598375,6.692913379,0.23,1
B005ID1F1W,"Centrum Specialist Heart, 60 Count",2.1999999977560005,2.299999997654,4.599999995308,0.4,1
B005IZ53CW,Tillamook Hook R1824 18-Inch S-Hook Extension,0.199999999796,2.599999997348,17.799999981844,0.3499999999999999,3
B005J5WMXY,External GPS Antenna for Verizon Samsung 3G Network Extender with 16 feet Cable More Freedom to Move!,0.799999999184,3.699999996226,4.799999995104,0.1999999998322819,2
B005JAH61M,"Vitafusion Energy B12 Gummy Vitamins, Very Raspberry 500mcg, 250 Count",2.699999997246,4.899999995002001,4.9999999949,1.35,2
B005JD0FB2,Classic Wooden Book Bookends Library W/ Hidden Drawers,4.699999995206,7.49999999235,8.599999991228,2.5,1
B005JFVF3M,APEX Nickel Metal Uniform Pin Badge Insignia Clutch Backs - Quantity: 10 Pack,0.199999999796,1.0999999988780005,1.899999998062,0.0220460011860748,1
B005JRJE56,Dremel 3000-1/24 1 Attachment/24 Accessories Rotary Tool,3.2283464534,8.267716527,11.5748031378,3.086440166050481,2
B005JRJEZQ,Dremel MM482 Wood/Metal Flush Cut Blade,0.299999999694,3.599999996328,5.199999994696,0.1,2
B005K8AVEM,"Snap-N-Store Letter and Legal File Box, 9 1/2 x 14 3/4 x 12 1/4 Inches, White (SNS01808)",2.49999999745,13.49999998623,16.499999983170003,2.7,1
B005KG7EDU,"Great Lakes Gelatin Collagen Hydrolysate Beef, Kosher, 16 oz.",4.015748023303937,4.094488180623622,7.559055102689764,0.8499999992871979,9
B005LVJVYE,GoneForaRun PRIDE IS FOREVER Runner's Race Medal Hanger,0.099999999898,8.199999991636,14.9999999847,0.75,2
B005NGGF7I,Paradise GL22351  Plastic splice wire connector for Low Voltage Landscape Lighting,1.299999998674,2.99999999694,6.99999999286,1.3499999988679032,3
B005SO8SPC,"Sawyer Products SP114 Squeezable Pouch, 64-Ounce, 2-Pack",2.49999999745,2.7999999971439995,8.199999991636,0.05,2
B005UW7MC2,Standard Motor Products PS308T Oil Pressure Switch,0.6999999992859999,1.49999999847,2.99999999694,0.15,2
B005X64QYM,"C2G/Cables To Go 29967 16 AWG 250 Volt Computer Power Extension Cord, Black (6 Feet)",0.49999999949,4.49999999541,17.399999982252,0.4000000000000001,1
B005XWR5NA,IMAK A10165 Wrist Cushion - Black,0.299999999694,1.699999998266,4.199999995716,0.48501202568692053,3
B005Z3Q6R8,Plano ProLatch Stowy 5-9 Comp 9.13 In.L 5 In.W 1.25 In.H,1.0999999988780005,4.699999995206,8.899999990922,0.0220460011675872,1
B005Z5HT2M,"Kinivo BTD-300 Bluetooth 3.0 Low Energy USB adapter - For Windows 10 / 8.1 / 8 / 7 / Vista, Mac OS 10.3.9 or Later",0.7086614166,3.93700787,4.5669291292,0.0881840047442994,1
B0060KTZ0A,Winton Oil Paint 37ml/Tube-Naples Yellow Hue,0.6999999992859999,0.6999999992859999,3.899999996022,0.0220460011860748,1
B0061ZQFKW,"Dunroven House Spring Cherries Kitchen Stitches Embroidery Set, Blue and White Check",0.799999999184,8.099999991737999,8.399999991432,0.45,2
B0064LIWVS,"Applied Nutrition Liquid Collagen Skin Revitalization, 10 Count 3.35 Fl Ounce",1.199999998776,4.699999995206,5.799999994084,0.3499999999999999,4
B00654FH30,"Vidal Sassoon Vsir1531 Chrome Curling Iron, 3/4 Inch, Black",1.49999999847,4.49999999541,13.799999985924,0.65,2
B0069RZ04O,ARKON SR2CM117 Sirius XM Extending Windshield Mount,1.899999998062,4.899999995002001,12.099999987657998,0.7,2
B006GJPD88,"Rubicon Express RE1220 2.75"" x 9"" x 1/2"" U-Bolt Kit",3.099999996838,5.49999999439,15.799999983884002,4.7999999959747655,2
B006JSGGXM,"IBRA® 5 Feet High Speed ORANGE GOLD HDMI 2.0/1.4a HDMI Cable 3D PS4 SKY HD 2160p 4K Ultra HD, [ Latest Version HDMI, 1.5M / 5Ft ]",1.181102361,6.299212592,7.086614166,0.22,4
B006JZ51MC,"Rain Bird PRF07530LB Drip Irrigation 30 PSI Pressure Regulating Filter, 3/4"" Male Pipe Thread",2.49999999745,3.99999999592,5.99999999388,0.3999959170805803,6
B006MGWMHA,"Smead File Pocket, Straight-Cut Tab, 5-1/4"" Expansion, Letter Size, Assorted Colors, 5 per Pack (73836)",1.49999999847,9.599999990208,11.799999987964,0.85,2
B006MQLEGK,4 Winds Herbal Blend,3.599999996328,7.599999992247999,9.099999990718,1.07,8
B006SA39OU,"K9 Granola Factory Grain Free Savory Duck with Apple and Cranberry Crunchers, Net WT. 12 oz",3.899999996022,3.899999996022,9.899999989902,0.8,1
B006T9ZX8U,SIKER® EPC Extended [5200mAh 10.8V 6 Cells] Laptop Battery for HP 4710s 4510s 4515s Series HP Probook 4510s 4710s series; fits513129-361 513130-321 535753-001 535808-001 572032-001 591998-141 593576-001 HSTNN-1B1D HSTNN-I60C HSTNN-I61C HSTNN-I62C HSTNN-ib1c HSTNN-ib2c HSTNN-IB88 HSTNN-IB89 HSTNN-iboc HSTNN-LB88 HSTNN-OB88 HSTNN-XB88 HSTNN-OB89 HSTNN-W79C-7 HSTNN-XB89 NBP8A157B1 NZ375AA,0.799999999184,3.299999996634,11.99999998776,0.75,4
B006VAZYNG,"youtheory Collagen Advanced Formula 1, 2 and 3, 290 Tablets",2.99999999694,3.099999996838,4.699999995206,0.8999999992452684,3
B006VT9R30,"BlenderBottle SportMixer 28-ounce, Black/Red",3.2283464534,4.0944881848,9.842519675,0.5291094288,5
B006VZODC4,Corelle / Corning - Apricot Grove - 9 Ounce Flared Mug (Set of 4),6.899999992962,7.099999992758,8.49999999133,2.65,1
B006Z5B6EI,Printed International Flag Table Runner Party Accessory (1 count) (1/Pkg),2.099999997858,7.49999999235,10.99999998878,0.0220460011860748,3
B0071CO808,Ace Instant Cold Twin Pack,2.599999997348,3.799999996124,6.899999992962,0.79,4
B0071V7WOS,Weber 6481 Small Stainless Steel Vegetable Basket,2.5984251942,7.3228346382,7.480314953,1.014116054559444,1
B0073E3Q7A,"Lodge Manufacturing SCRAPERGPK Grill Pan Scraper, 2-Pack",0.49999999949,4.699999995206,7.99999999184,0.02,21
B0073HQOU8,COV-VER Crushable Black Leather Australian Hat Large,1.99999999796,10.099999989698,12.399999987352,0.6,1
B0073XGI3K,"6-cell C1295 Replacement Laptop Battery for Dell Inspiron 500m, Dell Inspiron 510m, Dell Inspiron 600m, Dell Latitude D500, Dell Latitude D505, Dell Latitude D510, Dell Latitude D520, Dell Latitude D530, Dell Latitude D600, Dell Latitude D610 and Dell Precision M20.",1.699999998266,4.599999995308,6.899999992962,0.75,2
B0074LIVUY,This Is Pat Dinizio [2 CD Expanded Edition],0.399999999592,4.899999995002001,5.49999999439,0.2,2
B0074MWI20,"Green Extra Heavyweight Brawny Buffalo Plaid Flannel Shirt, Size 2X-large",1.899999998062,10.899999988882,16.199999983476,1.35,2
B00757KRHW,"Thomas Labs Bio Case Pro V, Powder, 8oz",3.799999996124,3.799999996124,4.49999999541,0.5,2
B00766U4Z2,"Festool 498219 XL 14 by 140mm Domino Beech Tenons, 70-Pack",4.299999995614,9.699999990106,12.49999998725,4.55,1
B00772BNB4,"PlantFusion Diet Supplement, Chocolate Raspberry, 2 Pound",6.099999993778,6.199999993675999,8.399999991432,2.45,9
B00794XNX6,"Laird Technologies - 450-470 Phantom Elite Antenna, Black",0.99999999898,3.399999996532,7.99999999184,0.0220460011860748,2
B007B2AES8,"25 1/2"" Inch Chrome Steel Bearing Balls G25",0.399999999592,1.99999999796,3.699999996226,0.4499999996226342,1
B007CDGT30,Minnie Bowtique Sand Bucket and Shovel,5.899999993982,6.199999993676,9.299999990514,0.15,1
B007ECQ04W,"Burt's Bees: Natural Throat Drops, Honey 20 ct (6 pack)",1.699999998266,7.49999999235,9.599999990208,0.9499999992033388,1
B007GCJKP6,"Desantis Mini Scabbard Holster for Beretta Nano Gun, Right Hand, Tan",1.0999999988780005,5.599999994287999,8.199999991636,0.26,1
B007JR532M,"SanDisk Cruzer CZ36 32GB USB 2.0 Flash Drive, Frustration-Free Packaging- SDCZ36-032G-AFFP",0.49999999949,4.49999999541,6.399999993472,0.0220460011860748,8
B007JWK30E,"Kuzy - Circles Aqua/Blue Keyboard Silicone Cover Skin for Macbook / Macbook Pro 13, 15, 17 inches Aluminum Unibody",0.0199999999796,4.9999999949,10.99999998878,0.01,2
B007OCD1NK,Live At Hammersmith [2 CD],0.393700787,4.8818897588,9.6850393602,0.22,4
B007OY4HY0,Nike Legend Royal Short Sleeve Performance Shirt-blue-small,1.0,11.5,13.000000000000002,0.3999999996645638,2
B007PZB9SK,Hearth & Garden SF40238 Patio Umbrella Cover,1.99999999796,8.49999999133,11.99999998776,1.05,2
B007Q2KZU0,BigMouth Inc Gigantic Donut Pool Float (Strawberry Frosted with Sprinkles),1.79921259659,7.20078739423,9.9999999898,1.5873282864,1
B007Q6EF48,Ryobi 21 Pcs Titanium Coated Drill Bit Set,1.199999998776,4.49999999541,7.49999999235,0.85,1
B007QH7MZQ,"Kaytee Exact Natural Nutritional Diet for Cockatiel, 3-Pound",2.99999999694,7.199999992656,8.899999990922,3.1,2
B007SZEJFW,"Optical Quantum 52x 700 MB 80 Minute White Inkjet Printable Recordable Disc CD-R, 50-Disc Spindle",2.699999997246,4.699999995206,4.699999995206,1.7,1
B007U1WL54,16CT DonutShop Vue Packs,4.599999995308,4.799999995104,5.99999999388,0.55,2
B007WWII3A,Apple MD0997M/A micro USB to 30 pin adapter / connector for iPhone IPAD iPOD - Bulk,0.099999999898,0.49999999949,1.699999998266,0.03,2
B007XE5LTG,Autel AL519 AutoLink Enhanced OBD ll Scan Tool with Mode 6,3.399999996532,7.49999999235,10.399999989392,2.09999999823896,2
B007XX0296,Optimum Nutrition Shaker Bottle,3.599999996328,3.599999996328,9.799999990004002,0.3,2
B00801CRIO,"MonMount Single LCD Monitor VESA Desk Stand - Height Adjustable, Black (LCD-6410B)",3.299999996634,8.399999991432,13.199999986536,5.5,2
B00820ZVYU,Cable Matters SuperSpeed USB 3.0 Type A Male to Female Extension Cable in Blue 3 Feet,0.099999999898,5.199999994696,9.49999999031,0.1,3
B0082RD6ZY,Equate Athlete's Foot Terbinafine HCl 1 oz Compare to Lamisil AT,1.599999998368,1.599999998368,5.399999994492,0.0220460011860748,1
B0084DZ776,Wildkin Big Dot Aqua Munch 'n Lunch Bag,2.099999997858,8.599999991228,10.399999989392,0.3,3
B0084JMCF0,Brother TN750 High Yield Toner Cartridge,5.9842519624,8.1889763696,14.3307086468,2.160508116235337,3
B00855VAAG,"NFL Green Bay Packers 60-Inch-by-80-Inch Micro Raschel Blanket, ""Bevel"" Design",8.899999990922,9.299999990514,11.899999987862,1.95,2
B0085CJ1LY,"Finish Gelpacs Dishwasher Detergent, Orange Scent, 90 Count (Packaging may vary)",5.299999994594,7.799999992044,8.199999991636,4.399999996310202,1
B0086UK7IQ,"Logitech G600 MMO Gaming Mouse, Black",3.7007873978,5.6692913328,8.5826771566,0.8818400467034918,1
B0087EIDRS,"Etekcity Wireless Remote Control Electrical Outlet Switch for Household Appliances, White (Fixed Code, 1Rx-1Tx)",3.099999996838,3.699999996226,5.599999994287999,0.45,2
B0087Y5ONE,Nature's Miracle Non-Stick Antimicrobial Scoop & Caddy (P-82036),3.99999999592,6.99999999286,11.49999998827,0.0220460011860748,2
B0088PUEPK,WD Blue 1TB SATA 6 Gb/s 7200 RPM 64MB Cache 3.5 Inch Desktop Hard Drive (WD10EZEX),3.2283464534,6.692913379,9.055118101,1.2345760653848885,1
B008BH4IZM,"Marathon 11x4.00-5"" Flat Free Tire on Wheel, 5"" Centered Hub, 5/8"" Bearings",5.099999994798,10.299999989494,10.599999989188,5.7,2
B008DBRDH6,"Febreze Extra Strength Pet Odor Eliminator Room & Carpet  Deodorizing Powder Endorsed by BISSELL, 32 ounces",1.699999998266,2.899999997042,8.399999991432,2.1,2
B008DCWTYC,"Coleman Biowipes, 30 Count",0.899999999082,3.799999996124,5.599999994287999,0.4999999995807047,1
B008FS8JD4,"Just Chill Tropical,  12 Ounce (Pack of 12)",6.299999993574,7.099999992758,9.599999990208,10.199999991446376,3
B008H430NU,XCSOURCE® 8x Step Up + 8x Step Down Ring Filter Stepping Adapter 49-82mm 82-49mm DC147,1.2598425184,5.905511805,7.87401574,0.0220460011675872,1
B008H5B95A,"Repel Lemon Eucalyptus Natural Insect Repellent 4-Ounce Pump Spray, Case Pack of 6",4.199999995716,4.699999995206,6.699999993166,1.7500000000000002,1
B008H7B8JA,Blue Evil Eye with Elephant Key Ring for Protection (With a Betterdecor Pounch)-027,0.799999999184,2.99999999694,4.799999995104,0.0220460011860748,9
B008JFUO72,Iron Man 3 (DVD + Digital Copy),0.599999999388,5.299999994594,7.399999992452001,0.15,1
B008LT0NUO,"Beats BT OV EXEC SLV Executive Over Ear Headphones, Silver",3.899999996022,7.599999992248,9.099999990718,3.15,4
B008OEHTB2,Microsoft Wedge Mobile Keyboard for Business,1.699999998266,4.299999995614,11.099999988678,1.25,3
B008OFGXEK,"Knorr Caldo De Tomate Mexican Tomato and Chicken Bouillon, 35.3-Ounce",3.799999996124,7.99999999184,9.49999999031,2.4,3
B008P731LK,"Signature 100% Colombian Coffee Supremo Bean Dark Roast-Fine Grind, 3 Pound",6.249999993625,6.249999993625,7.49999999235,3.699999996897215,1
B008P8FI2O,"Stanco 5076-8 8-Inch Locking Notch Bowl, Chrome",1.599999998368,8.99999999082,8.99999999082,0.4000000000000001,2
B008Q7IOD4,"Protective Card Sleeves (100 Count), Orange",1.899999998062,2.7999999971439995,3.799999996124,0.0220460011860748,3
B008R9M342,"Reclaimed Barnwood Planter Box Mini Herb Garden Kit - Grow Cooking Herbs from Seed: Basil, Dill, Thyme, Parsley, Oregano, Cilantro",4.199999995716,7.899999991942001,16.399999983272,3.1,2
B008SBD6WW,uxcell® Square Rubber Cap Furniture Table Leg Covers 40mm x 40mm 10 Pcs Black,2.1999999977560005,6.099999993778,9.899999989902,0.2999999997484228,2
B008TKRG5A,LinenTablecloth 120-Inch Round Polyester Tablecloth Black,1.299999998674,12.49999998725,16.199999983475998,2.9,2
B008WDZP8O,KC Ginger Mints (4 pack),2.49999999745,5.799999994084,6.899999992962,1.05,5
B008YA1ZXO,"Barista Prima Coffeehouse Dark Roast Extra Bold K-Cup for Keurig Brewers, Italian Roast Coffee (Count of 96)",6.599999993268,10.399999989392,12.49999998725,4.29999999639406,1
B008YDTQRS,MEE audio Sport-Fi M6 Noise Isolating In-Ear Headphones with Memory Wire (White),1.0999999988780005,3.799999996124,7.599999992248,0.15,3
B008YGF9G2,Mehron Crepe Hair 12-inch Braid (Medium Grey),0.99999999898,2.99999999694,2.99999999694,0.02,2
B0090YJBYS,"HP Office Ultra White, 20lb, 8 1/2 x 11, 92 Bright, 500 Sheets/1 Ream (112101)",2.099999997858,8.799999991024002,11.299999988474,4.9,1
B0093J2GM4,Spectra 360 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 2),1.0999999988780005,4.9999999949,7.99999999184,1.0,2
B0093JP5PY,"NCAA Michigan Wolverines EVOCAP Holds Eyewear in Place, Camo Color Cap",3.49999999643,4.9999999949,7.99999999184,0.05,2
B0098PKISC,"DOA 4-Inch FLV Shrimp Bait (3-Pack), Clear/Yellow",1.0,4.0,6.0,0.25,1
B0098ZSOX8,Seaflo 2000 GPH 12v Boat Marine Plumbing Electric Bilge Pumps,4.49999999541,5.199999994696,6.399999993472,2.7,2
B009AA2FAY,Dorman 590-200 Front Impact Sensor,2.99999999694,3.099999996838,3.199999996736,0.15,2
B009B9ASZ8,"Joe Jacket Neoprene Drink Insulator Sleeve, Cup Grip, Navy Quatrefoil",0.599999999388,4.599999995308,6.099999993778,0.25,1
B009CI5Y02,"Eco Hold Rug Pad 5' x 8' - 100% Heavier and Thicker than Most Rug Pads, Provides Extra Cushion, For All Hard Surfaces, Earth Friendly",5.899999993982,11.199999988575998,12.399999987352,3.55,4
B009FN5W1U,TV Lamp XL-2200 / XL-2200U with Housing for Sony TV and 1-Year Replacement Warranty,5.199999994696,5.799999994084,7.799999992044,0.75,1
B009G7Z3XM,"Johnny B Hair Gel, 8 Ounce",1.49999999847,2.99999999694,7.599999992248,0.5,1
B009IFIETM,Fit System 33058 Driver Side (LH) Heated Replacement Mirror Glass with Backing Plate,2.299999997654,8.99999999082,13.699999986026,0.85,2
B009KRATRI,"Blade Tech Industries Phantom Inside the Waistband Fits Glock 26/27/33 Holster, Right, Black",1.99999999796,7.99999999184,12.99999998674,0.3,2
B009LMLTR6,"New Star Foodservice 35544 High Heat Plastic Scalloped Utility Tong, 12-Inch, Red, Set of 12",3.799999996124,8.599999991228,12.799999986944,2.0,1
B009LZ6KDQ,SHEBA Pate in Natural Juices Beef Entrée Canned Cat Food 3 Ounces (Pack of 24),3.299999996634,7.899999991942001,10.99999998878,5.389999995479996,4
B009NAOEO6,"Warrick 16L1C0 General Purpose Open Circuit Board Control with Screw Mount Standoff, 10K ohms Inverse Sensitivity, 120 VAC Voltage",1.799999998164,2.599999997348,3.99999999592,0.45,2
B009NFFYWM,Fisher-Price Thomas the Train Wooden Railway Battery-Operated Thomas,2.399999997552,3.199999996736,5.099999994798,0.4000000000000001,2
B009OE2OCU,In the Heat of the Night Complete Season One,1.3999999985719995,5.799999994084,8.099999991737999,0.5,3
B009S0VGUG,Tony Roberts: I'm Different,0.58267716476,5.41732282912,7.09842518961,0.1833364170792,1
B009SZ2P4C,"Cotton Luxury Bath Sheet White - (35 inches x 70 inches) Easy Care, Ringspun Cotton for Maximum Softness and Absorbency - By Utopia Towels",3.599999996328,12.199999987556,14.299999985414,1.95,2
B009T45X78,Nerf N-Strike Jolt Blaster (blue),1.0999999988780005,5.599999994287999,5.699999994186001,0.0220460011675872,5
B009VBQRW4,"OmniPet Velvet Rhinestone Breakaway Cat Collar, Purple, 14""",0.199999999796,13.99999998572,13.99999998572,0.0220460011675872,10
B009WUK2OS,"ESDProduct Nitrile Finger Cot, 4 mil Thick, 2-7/10"" Length, X-Large, ESDProduct Natural (Bag of 720)",2.299999997654,6.099999993778,6.799999993064,0.9499999999999998,2
B009WX55T2,Norton Mobile Security 3.0 - 1 User,0.6999999992859999,4.49999999541,7.599999992248,0.1,1
B009XQHTP6,"Viair 00042 Digital Tire Inflation Gun with 2.5"" Gauge and Carry Bag",3.699999996226,7.599999992248,10.099999989698,1.6000000000000003,2
B00A0M5NRS,Pac-Kit by First Aid Only 70-730 Vionex Antimicrobial Towelette (Box of 50),3.799999996124,3.899999996022,3.899999996022,0.0220460011860748,4
B00A121WN6,TP-LINK 8-Port Gigabit Ethernet Desktop Switch (TL-SG108),4.0944881848,4.1732283422,6.6141732216,1.190484063049714,2
B00A5MTW9S,"MD USA Seamless Toe-Wave-In Mesh Diabetic Ankle Socks, White, Medium",1.299999998674,3.899999996022,8.49999999133,0.1,12
B00A6TKLRC,Hard White Wheat Berries | Non-GMO Project Verified | 100% Non-Irradiated | Certified Kosher Parve | USA Grown |Identity Preserved (We tell you which field we grew it in) É,3.299999996634,6.399999993472,10.299999989494,5.5,2
B00A6VWMYK,"Chenille Kraft Big Box Of Pipe Cleaners - Jumbo Stems Assortment Idea Book, 150-Piece",1.299999998674,6.899999992962,13.399999986332,0.5,2
B00A7POLW6,"IMPULSE! Neo Vase, Smoke, Large",2.899999997042,2.99999999694,16.399999983272,2.4,2
B00A7RXD2I,"Dragon Alliance Fame Sunglasses, Palm Springs Pool, Grey",2.399999997552,2.49999999745,6.299999993574,0.0220460011860748,2
B00A7TIW5O,"Dickies Women's Gen Flex Fit Contrast Stitch Cargo Pant, Khaki, XX-Large",3.49999999643,7.699999992146,11.399999988372,0.85,2
B00AANQLRI,"Jackery Giant+ Premium 12000 mAh Dual USB Portable Battery Charger & External Battery Pack with Panasonic Battery Cells and Aluminum Shell for iPhone, iPad, Galaxy, and Android Smart Devices (Orange)",1.6535433054,4.9606299162,7.480314953,1.014116054559444,10
B00ABVSMQC,"Cuddledown 400 Thread Count Jacquard Comforter Cover, Twin, White",1.699999998266,9.399999990412,11.699999988066,2.5,2
B00AESJ1MG,NeuroScience - Serene 60 Count,1.799999998164,1.799999998164,3.699999996226,0.2,1
B00AEUG0YG,Marmot Women's Minimalist Jacket Cherry Tomato LG,1.8110236202,11.417322823,17.716535415,1.014116054559444,2
B00AMNKV9K,Dura International BR31424 Rear Solid Disc Brake Rotor,2.299999997654,11.199999988575998,11.699999988066,10.1,2
B00ANL563W,"Goody's Back and Body Pain Formula, 24 Count",0.99999999898,2.49999999745,3.099999996838,0.1,2
B00ANSEL36,Junk Films: The Collected Short Shockumentaries Of Tsurisaki Kiyotaka,0.58267716476,5.41732282912,7.09842518961,0.1833345458633985,2
B00APLKGA8,Cable Matters Mini DisplayPort (Thunderbolt&trade; 2 Port Compatible) to HDTV Cable in Black 15 Feet,1.181102361,6.9291338512,7.4015747956,0.5291040284657967,2
B00APTJ5WU,"SlimFast Meal Replacement Bars, Chocolate Peanut Caramel, 45 grams, 5 Count",2.249999997705,4.599999995308,5.49999999439,0.5819999995119401,2
B00AR105IE,"Westland Giftware 14-Ounce Siamese Cat Bottoms Up Ceramic Mug, 4.75-Inch",5.599999994287999,6.599999993268,6.99999999286,1.0,1
B00ARALJSU,LCD Digital Wrist Blood Pressure Monitor Heart Beat Meter 60 Memory,3.599999996328,3.599999996328,3.599999996328,0.0220460011860748,2
B00ARJN2CC,"Cellucor Performance Whey Protein Supplement, Cookies and Cream, 4 Pound",7.699999992146,7.99999999184,10.99999998878,4.6,2
B00ASWNGVA,"AGPtEK Multi-Color LED Light Up Waterproof Shoelaces, 3 Modes (On, Strobe & Flashing) 2 Feet Long, Battery Powered, One Pair",2.299999997654,3.99999999592,7.99999999184,0.2999999997484228,1
B00AT1G32Y,"FULL SIZE 1500 Thread Count STRIPED Sheet set, LIGHT BLUE",3.299999996634,9.699999990106,12.099999987657998,2.55,2
B00ATDA8C8,Cable Matters Micro USB to HDMI Cable with Built-in USB Cable for Samsung Galaxy S3/S4 and Note 2 in Black,0.7086614166,6.4566929068,6.692913379,0.3527360189771978,2
B00ATZ9K0C,Canon PGI-250XL Black Twin Value Pack,3.099999996838,3.899999996022,4.599999995308,0.15,2
B00ATZJ5YS,"Belkin 3-Outlet SurgePlus Mini Travel Swivel Charger Surge Protector with Dual USB Ports (2.1 AMP / 10 Watt), BST300",1.899999996124,4.9999999949,7.4999999847,0.1999979582048574,2
B00AVZXZO2,Funny Guy Mugs I Pooped Today Mug,4.299999995614,4.399999995512001,4.599999995308,0.95,2
B00AW6YBAM,Furby Party Rockers Creature (Purple),3.899999996022,5.399999994492,5.49999999439,0.4000000000000001,1
